transaction_id,card_number,merchant_name,amount_usd,amount_cad,currency,conversion_rate,transaction_date,mcc_code,mcc_description,transaction_code,employee_id,employee_name,department,manager_id,job_level,approval_status,expense_report_id,ai_risk_score,ai_category,policy_flag,flag_reason,severity,receipt_url,trip_id,is_pre_authorized
TXN-004021,****-****-****-4004,ULTRAMAR 55,13.42,18.51,USD,1.379,2025-10-09 00:34:00,5541,Service Stations,TXC-004,EMP004,Alice Chen,Finance,EMP002,4,APPROVED,,,,,,,https://receipts.brim.example/004021.pdf,TRIP-0272,True
TXN-000116,****-****-****-4004,QUICK FUEL STOP,47.06,64.9,USD,1.379,2025-10-09 05:21:00,5172,Petroleum & Petroleum Products,TXC-004,EMP004,Alice Chen,Finance,EMP002,4,APPROVED,,,,,,,https://receipts.brim.example/000116.pdf,TRIP-0003,True
TXN-001581,****-****-****-4002,ULTRAMAR 55,73.5,101.36,USD,1.379,2025-10-09 07:23:00,5172,Petroleum & Petroleum Products,TXC-002,EMP002,Priya Nair,Finance,EMP001,5,PENDING,,,,,,,https://receipts.brim.example/001581.pdf,,False
TXN-001448,****-****-****-4009,QUICK FUEL STOP,111.63,153.94,USD,1.379,2025-10-09 07:41:00,5172,Petroleum & Petroleum Products,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/001448.pdf,,True
TXN-000327,****-****-****-4009,MCDONALDS DT QPS,37.9,52.26,USD,1.379,2025-10-09 07:47:00,5812,Eating Places & Restaurants,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/000327.pdf,,True
TXN-002267,****-****-****-4004,SHELL DT #4421,188.03,259.29,USD,1.379,2025-10-09 08:42:00,5541,Service Stations,TXC-004,EMP004,Alice Chen,Finance,EMP002,4,APPROVED,,,,,,,https://receipts.brim.example/002267.pdf,,True
TXN-000334,****-****-****-4005,ESSO RETAIL 113,46.74,64.45,USD,1.379,2025-10-09 08:44:00,5541,Service Stations,TXC-005,EMP005,Dana Park,Finance,EMP002,3,APPROVED,,,,,,,https://receipts.brim.example/000334.pdf,,True
TXN-001036,****-****-****-4006,COSTCO WHSE 44,245.24,338.19,USD,1.379,2025-10-09 09:07:00,5300,Wholesale Clubs,TXC-006,EMP006,Bob Kumar,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/001036.pdf,,True
TXN-004003,****-****-****-4002,SHELL DT #4421,46.86,64.62,USD,1.379,2025-10-09 09:19:00,5172,Petroleum & Petroleum Products,TXC-002,EMP002,Priya Nair,Finance,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/004003.pdf,,True
TXN-000284,****-****-****-4003,GRAND & TOY 5,25.63,35.34,USD,1.379,2025-10-09 09:20:00,5111,Stationery & Office Supplies,TXC-003,EMP003,Marcus Webb,Operations,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/000284.pdf,,True
TXN-000729,****-****-****-4004,FLYING J #771,108.94,150.23,USD,1.379,2025-10-09 10:27:00,5172,Petroleum & Petroleum Products,TXC-004,EMP004,Alice Chen,Finance,EMP002,4,PENDING,,,,,,,https://receipts.brim.example/000729.pdf,,False
TXN-002657,****-****-****-4008,BOSTON PIZZA 12,25.55,35.23,USD,1.379,2025-10-09 10:37:00,5814,Fast Food Restaurants,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/002657.pdf,,True
TXN-002453,****-****-****-4007,407 ETR TOLL,33.86,46.69,USD,1.379,2025-10-09 10:57:00,4131,Bus Lines / Tolls,TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/002453.pdf,,True
TXN-000154,****-****-****-4009,PILOT TRAVEL 209,36.23,49.96,USD,1.379,2025-10-09 12:13:00,5172,Petroleum & Petroleum Products,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/000154.pdf,,True
TXN-002574,****-****-****-4007,ROADSIDE GRILL CO,37.61,51.86,USD,1.379,2025-10-09 12:44:00,5812,Eating Places & Restaurants,TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/002574.pdf,,True
TXN-000943,****-****-****-4007,BOSTON PIZZA 12,18.3,25.24,USD,1.379,2025-10-09 13:31:00,5812,Eating Places & Restaurants,TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/000943.pdf,,True
TXN-001391,****-****-****-4008,DAYS INN 209,106.53,146.9,USD,1.379,2025-10-09 15:24:00,7011,"Hotels, Motels & Resorts",TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/001391.pdf,TRIP-0095,True
TXN-002217,****-****-****-4003,PRECISE PARKLINK,17.86,24.63,USD,1.379,2025-10-09 16:08:00,7523,Parking Lots & Garages,TXC-003,EMP003,Marcus Webb,Operations,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/002217.pdf,,True
TXN-004215,****-****-****-4007,ROADSIDE GRILL CO,29.33,40.45,USD,1.379,2025-10-09 16:13:00,5812,Eating Places & Restaurants,TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/004215.pdf,TRIP-0284,True
TXN-001730,****-****-****-4004,QUICK FUEL STOP,49.1,67.71,USD,1.379,2025-10-09 17:00:00,5541,Service Stations,TXC-004,EMP004,Alice Chen,Finance,EMP002,4,APPROVED,,,,,,,https://receipts.brim.example/001730.pdf,,True
TXN-004047,****-****-****-4009,MCDONALDS DT QPS,46.91,64.69,USD,1.379,2025-10-09 18:57:00,5814,Fast Food Restaurants,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/004047.pdf,,True
TXN-003589,****-****-****-4003,ESSO RETAIL 113,53.65,73.98,USD,1.379,2025-10-09 19:02:00,5172,Petroleum & Petroleum Products,TXC-003,EMP003,Marcus Webb,Operations,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/003589.pdf,,True
TXN-001392,****-****-****-4008,TIM HORTONS #882,14.45,19.93,USD,1.379,2025-10-09 19:28:00,5814,Fast Food Restaurants,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/001392.pdf,TRIP-0095,True
TXN-003984,****-****-****-4002,HOLIDAY INN EXPRESS,131.63,181.52,USD,1.379,2025-10-09 20:18:00,7011,"Hotels, Motels & Resorts",TXC-002,EMP002,Priya Nair,Finance,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/003984.pdf,TRIP-0269,True
TXN-000984,****-****-****-4004,DAYS INN 209,128.82,177.64,USD,1.379,2025-10-09 21:43:00,7011,"Hotels, Motels & Resorts",TXC-004,EMP004,Alice Chen,Finance,EMP002,4,APPROVED,,,,,,,https://receipts.brim.example/000984.pdf,TRIP-0061,True
TXN-003987,****-****-****-4004,ULTRAMAR 55,76.29,105.2,USD,1.379,2025-10-09 21:52:00,5172,Petroleum & Petroleum Products,TXC-004,EMP004,Alice Chen,Finance,EMP002,4,APPROVED,,,,,,,,,True
TXN-002197,****-****-****-4004,PILOT TRAVEL 209,98.43,135.73,USD,1.379,2025-10-10 08:17:00,5541,Service Stations,TXC-004,EMP004,Alice Chen,Finance,EMP002,4,APPROVED,,,,,,,https://receipts.brim.example/002197.pdf,,True
TXN-000666,****-****-****-4008,WENDYS 7781,15.11,20.84,USD,1.379,2025-10-10 08:57:00,5812,Eating Places & Restaurants,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/000666.pdf,,True
TXN-000359,****-****-****-4007,COMFORT INN 442,182.89,252.21,USD,1.379,2025-10-10 10:50:00,7011,"Hotels, Motels & Resorts",TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/000359.pdf,TRIP-0023,True
TXN-000026,****-****-****-4006,GRAND & TOY 5,12.75,17.58,USD,1.379,2025-10-10 13:00:00,5812,Eating Places & Restaurants,TXC-006,EMP006,Bob Kumar,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/000026.pdf,,True
TXN-001271,****-****-****-4003,STAPLES #112,31.5,43.44,USD,1.379,2025-10-10 14:44:00,5111,Stationery & Office Supplies,TXC-003,EMP003,Marcus Webb,Operations,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/001271.pdf,,True
TXN-001394,****-****-****-4008,SHELL DT #4421,127.46,175.77,USD,1.379,2025-10-10 15:35:00,5541,Service Stations,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/001394.pdf,TRIP-0095,True
TXN-003021,****-****-****-4003,QUICK FUEL STOP,54.91,75.72,USD,1.379,2025-10-10 16:21:00,5172,Petroleum & Petroleum Products,TXC-003,EMP003,Marcus Webb,Operations,EMP001,5,PENDING,,,,,,,https://receipts.brim.example/003021.pdf,TRIP-0196,False
TXN-003018,****-****-****-4003,COMFORT INN 442,174.67,240.87,USD,1.379,2025-10-10 17:34:00,7011,"Hotels, Motels & Resorts",TXC-003,EMP003,Marcus Webb,Operations,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/003018.pdf,TRIP-0196,True
TXN-001024,****-****-****-4002,BEST WESTERN 71,290.58,400.71,USD,1.379,2025-10-10 17:47:00,7011,"Hotels, Motels & Resorts",TXC-002,EMP002,Priya Nair,Finance,EMP001,5,PENDING,,,,,,,,TRIP-0066,False
TXN-004214,****-****-****-4007,COMFORT INN 442,133.38,183.93,USD,1.379,2025-10-10 18:39:00,7011,"Hotels, Motels & Resorts",TXC-007,EMP007,Carol White,Finance,EMP004,2,PENDING,,,,,,,https://receipts.brim.example/004214.pdf,TRIP-0284,False
TXN-001071,****-****-****-4009,A&W STORE 551,34.38,47.41,USD,1.379,2025-10-10 18:53:00,5812,Eating Places & Restaurants,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/001071.pdf,,True
TXN-002233,****-****-****-4004,SUPER 8 MOTEL,103.02,142.06,USD,1.379,2025-10-10 19:33:00,7011,"Hotels, Motels & Resorts",TXC-004,EMP004,Alice Chen,Finance,EMP002,4,APPROVED,,,,,,,https://receipts.brim.example/002233.pdf,,True
TXN-001446,****-****-****-4002,CANADIAN TIRE 445,156.47,215.77,USD,1.379,2025-10-10 19:58:00,7538,Automotive Service Shops,TXC-002,EMP002,Priya Nair,Finance,EMP001,5,PENDING,,,,,,,https://receipts.brim.example/001446.pdf,,False
TXN-003916,****-****-****-4007,A&W STORE 551,29.59,40.8,USD,1.379,2025-10-10 20:42:00,5814,Fast Food Restaurants,TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/003916.pdf,,True
TXN-001306,****-****-****-4004,DAYS INN 209,224.41,309.46,USD,1.379,2025-10-10 20:46:00,7011,"Hotels, Motels & Resorts",TXC-004,EMP004,Alice Chen,Finance,EMP002,4,PENDING,,,,,,,https://receipts.brim.example/001306.pdf,TRIP-0089,False
TXN-003582,****-****-****-4004,WENDYS 7781,26.11,36.01,USD,1.379,2025-10-10 20:50:00,5812,Eating Places & Restaurants,TXC-004,EMP004,Alice Chen,Finance,EMP002,4,APPROVED,,,,,,,https://receipts.brim.example/003582.pdf,,True
TXN-002422,****-****-****-4002,TIM HORTONS #882,34.5,47.58,USD,1.379,2025-10-10 20:56:00,5814,Fast Food Restaurants,TXC-002,EMP002,Priya Nair,Finance,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/002422.pdf,,True
TXN-004216,****-****-****-4007,ULTRAMAR 55,25.55,35.23,USD,1.379,2025-10-10 22:39:00,5172,Petroleum & Petroleum Products,TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/004216.pdf,TRIP-0284,True
TXN-000985,****-****-****-4004,A&W STORE 551,29.28,40.38,USD,1.379,2025-10-10 23:55:00,5812,Eating Places & Restaurants,TXC-004,EMP004,Alice Chen,Finance,EMP002,4,APPROVED,,,,,,,https://receipts.brim.example/000985.pdf,TRIP-0061,True
TXN-002685,****-****-****-4004,A&W STORE 551,31.29,43.15,USD,1.379,2025-10-10 23:58:00,5814,Fast Food Restaurants,TXC-004,EMP004,Alice Chen,Finance,EMP002,4,APPROVED,,,,,,,https://receipts.brim.example/002685.pdf,TRIP-0175,True
TXN-000732,****-****-****-4007,CANADIAN TIRE 445,340.02,468.89,USD,1.379,2025-10-11 07:14:00,7538,Automotive Service Shops,TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/000732.pdf,,True
TXN-000477,****-****-****-4003,ROADSIDE GRILL CO,23.73,32.72,USD,1.379,2025-10-11 07:51:00,5812,Eating Places & Restaurants,TXC-003,EMP003,Marcus Webb,Operations,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/000477.pdf,,True
TXN-001233,****-****-****-4004,FLYING J #771,103.54,142.78,USD,1.379,2025-10-11 08:20:00,5541,Service Stations,TXC-004,EMP004,Alice Chen,Finance,EMP002,4,APPROVED,,,,,,,https://receipts.brim.example/001233.pdf,,True
TXN-000382,****-****-****-4005,WENDYS 7781,26.47,36.5,USD,1.379,2025-10-11 08:25:00,5814,Fast Food Restaurants,TXC-005,EMP005,Dana Park,Finance,EMP002,3,APPROVED,,,,,,,https://receipts.brim.example/000382.pdf,,True
TXN-003168,****-****-****-4003,HOLIDAY INN EXPRESS,114.44,157.81,USD,1.379,2025-10-11 08:48:00,7011,"Hotels, Motels & Resorts",TXC-003,EMP003,Marcus Webb,Operations,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/003168.pdf,,True
TXN-003050,****-****-****-4008,MICROSOFT 365,46.61,64.28,USD,1.379,2025-10-11 11:53:00,5734,Computer Software Stores,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/003050.pdf,,True
TXN-000979,****-****-****-4008,GOOGLE WORKSPACE,137.1,189.06,USD,1.379,2025-10-11 12:25:00,5734,Computer Software Stores,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/000979.pdf,,True
TXN-003839,****-****-****-4009,MIDAS AUTO 21,237.83,327.97,USD,1.379,2025-10-11 12:55:00,7531,Auto Body Repair Shops,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/003839.pdf,,True
TXN-001579,****-****-****-4008,FLYING J #771,89.21,123.02,USD,1.379,2025-10-11 14:07:00,5541,Service Stations,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,,,True
TXN-003358,****-****-****-4009,PRECISE PARKLINK,20.55,28.34,USD,1.379,2025-10-11 15:47:00,4131,Bus Lines / Tolls,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/003358.pdf,,True
TXN-003470,****-****-****-4009,BOSTON PIZZA 12,31.44,43.36,USD,1.379,2025-10-11 17:49:00,5812,Eating Places & Restaurants,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/003470.pdf,TRIP-0229,True
TXN-001026,****-****-****-4002,A&W STORE 551,13.55,18.69,USD,1.379,2025-10-11 17:52:00,5812,Eating Places & Restaurants,TXC-002,EMP002,Priya Nair,Finance,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/001026.pdf,TRIP-0066,True
TXN-003149,****-****-****-4007,MCDONALDS DT QPS,25.21,34.76,USD,1.379,2025-10-11 20:38:00,5814,Fast Food Restaurants,TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/003149.pdf,,True
TXN-001498,****-****-****-4005,AWS MEMB,81.96,113.02,USD,1.379,2025-10-11 21:22:00,5734,Computer Software Stores,TXC-005,EMP005,Dana Park,Finance,EMP002,3,APPROVED,,,,,,,https://receipts.brim.example/001498.pdf,,True
TXN-003690,****-****-****-4003,AWS MEMB,104.65,144.31,USD,1.379,2025-10-11 21:24:00,5734,Computer Software Stores,TXC-003,EMP003,Marcus Webb,Operations,EMP001,5,APPROVED,,,,,,,,,True
TXN-001859,****-****-****-4006,BOSTON PIZZA 12,33.03,45.55,USD,1.379,2025-10-11 23:44:00,5814,Fast Food Restaurants,TXC-006,EMP006,Bob Kumar,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/001859.pdf,TRIP-0123,True
TXN-000360,****-****-****-4007,ESSO RETAIL 113,30.54,42.11,USD,1.379,2025-10-12 07:46:00,5541,Service Stations,TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/000360.pdf,TRIP-0023,True
TXN-000361,****-****-****-4007,BOSTON PIZZA 12,34.69,47.84,USD,1.379,2025-10-12 09:33:00,5812,Eating Places & Restaurants,TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/000361.pdf,TRIP-0023,True
TXN-003864,****-****-****-4002,GRAND & TOY 5,47.03,64.85,USD,1.379,2025-10-12 10:21:00,5943,Stationery & Writing Supplies,TXC-002,EMP002,Priya Nair,Finance,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/003864.pdf,,True
TXN-003308,****-****-****-4007,ULTRAMAR 55,59.69,82.31,USD,1.379,2025-10-12 10:51:00,5541,Service Stations,TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/003308.pdf,,True
TXN-003166,****-****-****-4005,MCDONALDS DT QPS,5.44,7.5,USD,1.379,2025-10-12 11:14:00,5812,Eating Places & Restaurants,TXC-005,EMP005,Dana Park,Finance,EMP002,3,APPROVED,,,,,,,https://receipts.brim.example/003166.pdf,,True
TXN-000791,****-****-****-4008,FLYING J #771,73.52,101.38,USD,1.379,2025-10-12 12:28:00,5541,Service Stations,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,PENDING,,,,,,,,,False
TXN-003020,****-****-****-4003,BOSTON PIZZA 12,11.51,15.87,USD,1.379,2025-10-12 13:11:00,5814,Fast Food Restaurants,TXC-003,EMP003,Marcus Webb,Operations,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/003020.pdf,TRIP-0196,True
TXN-001658,****-****-****-4004,A&W STORE 551,21.54,29.7,USD,1.379,2025-10-12 13:16:00,5812,Eating Places & Restaurants,TXC-004,EMP004,Alice Chen,Finance,EMP002,4,APPROVED,,,,,,,https://receipts.brim.example/001658.pdf,,True
TXN-003676,****-****-****-4009,MCDONALDS DT QPS,13.24,18.26,USD,1.379,2025-10-12 13:40:00,5814,Fast Food Restaurants,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/003676.pdf,,True
TXN-000720,****-****-****-4003,SHELL DT #4421,100.21,138.19,USD,1.379,2025-10-12 14:06:00,5172,Petroleum & Petroleum Products,TXC-003,EMP003,Marcus Webb,Operations,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/000720.pdf,,True
TXN-001897,****-****-****-4007,ULTRAMAR 55,92.76,127.92,USD,1.379,2025-10-12 14:15:00,5541,Service Stations,TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/001897.pdf,,True
TXN-002066,****-****-****-4007,QUICK FUEL STOP,46.68,64.37,USD,1.379,2025-10-12 14:51:00,5541,Service Stations,TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/002066.pdf,,True
TXN-003698,****-****-****-4007,WENDYS 7781,15.39,21.22,USD,1.379,2025-10-12 15:31:00,5814,Fast Food Restaurants,TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/003698.pdf,,True
TXN-002115,****-****-****-4001,ESSO RETAIL 113,60.72,83.73,USD,1.379,2025-10-12 16:36:00,5172,Petroleum & Petroleum Products,TXC-001,EMP001,Olivia Reyes,Executive,,6,APPROVED,,,,,,,https://receipts.brim.example/002115.pdf,,True
TXN-002673,****-****-****-4003,PILOT TRAVEL 209,32.58,44.93,USD,1.379,2025-10-12 16:52:00,5541,Service Stations,TXC-003,EMP003,Marcus Webb,Operations,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/002673.pdf,,True
TXN-000114,****-****-****-4002,MICROSOFT 365,127.65,176.03,USD,1.379,2025-10-12 17:19:00,5734,Computer Software Stores,TXC-002,EMP002,Priya Nair,Finance,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/000114.pdf,,True
TXN-001307,****-****-****-4004,PETRO-CANADA 8821,12.49,17.22,USD,1.379,2025-10-12 18:16:00,5541,Service Stations,TXC-004,EMP004,Alice Chen,Finance,EMP002,4,APPROVED,,,,,,,https://receipts.brim.example/001307.pdf,TRIP-0089,True
TXN-001541,****-****-****-4009,WENDYS 7781,85.48,117.88,USD,1.379,2025-10-12 19:52:00,5812,Eating Places & Restaurants,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,PENDING,,,,,,,,,False
TXN-003019,****-****-****-4003,SUBWAY 40021,21.52,29.68,USD,1.379,2025-10-12 20:41:00,5814,Fast Food Restaurants,TXC-003,EMP003,Marcus Webb,Operations,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/003019.pdf,TRIP-0196,True
TXN-001799,****-****-****-4009,DAYS INN 209,416.14,573.86,USD,1.379,2025-10-12 21:07:00,7011,"Hotels, Motels & Resorts",TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/001799.pdf,,True
TXN-001858,****-****-****-4006,COMFORT INN 442,169.06,233.13,USD,1.379,2025-10-12 21:31:00,7011,"Hotels, Motels & Resorts",TXC-006,EMP006,Bob Kumar,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/001858.pdf,TRIP-0123,True
TXN-002684,****-****-****-4004,DAYS INN 209,158.53,218.61,USD,1.379,2025-10-12 21:58:00,7011,"Hotels, Motels & Resorts",TXC-004,EMP004,Alice Chen,Finance,EMP002,4,APPROVED,,,,,,,https://receipts.brim.example/002684.pdf,TRIP-0175,True
TXN-003375,****-****-****-4002,STAPLES #112,71.55,98.67,USD,1.379,2025-10-13 07:09:00,5111,Stationery & Office Supplies,TXC-002,EMP002,Priya Nair,Finance,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/003375.pdf,,True
TXN-001895,****-****-****-4008,MIDAS AUTO 21,92.15,127.07,USD,1.379,2025-10-13 07:33:00,7531,Auto Body Repair Shops,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,PENDING,,,,,,,,,False
TXN-001190,****-****-****-4004,A&W STORE 551,30.6,42.2,USD,1.379,2025-10-13 08:06:00,5814,Fast Food Restaurants,TXC-004,EMP004,Alice Chen,Finance,EMP002,4,APPROVED,,,,,,,https://receipts.brim.example/001190.pdf,,True
TXN-000357,****-****-****-4008,ULTRAMAR 55,42.82,59.05,USD,1.379,2025-10-13 09:23:00,5541,Service Stations,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/000357.pdf,,True
TXN-000451,****-****-****-4008,SUBWAY 40021,11.64,16.05,USD,1.379,2025-10-13 10:12:00,5814,Fast Food Restaurants,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/000451.pdf,TRIP-0029,True
TXN-002030,****-****-****-4002,COMFORT INN 442,183.99,253.72,USD,1.379,2025-10-13 12:14:00,7011,"Hotels, Motels & Resorts",TXC-002,EMP002,Priya Nair,Finance,EMP001,5,PENDING,,,,,,,https://receipts.brim.example/002030.pdf,,False
TXN-003357,****-****-****-4004,HOME DEPOT 88,89.3,123.14,USD,1.379,2025-10-13 13:49:00,5045,Computers & Peripherals,TXC-004,EMP004,Alice Chen,Finance,EMP002,4,APPROVED,,,,,,,https://receipts.brim.example/003357.pdf,,True
TXN-001872,****-****-****-4008,PILOT TRAVEL 209,57.75,79.64,USD,1.379,2025-10-13 13:50:00,5541,Service Stations,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/001872.pdf,TRIP-0125,True
TXN-003469,****-****-****-4009,SUPER 8 MOTEL,86.81,119.71,USD,1.379,2025-10-13 14:04:00,7011,"Hotels, Motels & Resorts",TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/003469.pdf,TRIP-0229,True
TXN-000761,****-****-****-4009,BEST BUY 112,40.84,56.32,USD,1.379,2025-10-13 14:07:00,5300,Wholesale Clubs,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/000761.pdf,,True
TXN-001873,****-****-****-4008,ROADSIDE GRILL CO,25.37,34.99,USD,1.379,2025-10-13 14:12:00,5812,Eating Places & Restaurants,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/001873.pdf,TRIP-0125,True
TXN-004250,****-****-****-4007,SUBWAY 40021,88.17,121.59,USD,1.379,2025-10-13 14:53:00,5814,Fast Food Restaurants,TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/004250.pdf,,True
TXN-002327,****-****-****-4003,COMFORT INN 442,108.39,149.47,USD,1.379,2025-10-13 15:32:00,7011,"Hotels, Motels & Resorts",TXC-003,EMP003,Marcus Webb,Operations,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/002327.pdf,,True
